symbol,action,date,price,shares,pnl_pct,reason,entry_date,entry_price
600490,BUY,20240429,4.02,3300,0.0,REBALANCE,20240429,4.02
000612,BUY,20240429,7.78,1700,0.0,REBALANCE,20240429,7.78
688631,SELL,20240430,77.46,100,-7.675804529201444,TRAILING_STOP,20240429,83.9
300107,SELL,20240430,10.89,1300,9.22768304914744,TRAILING_STOP,20240429,9.97
001696,SELL,20240430,11.73,1000,-9.350850077279746,STOP_LOSS,20240429,12.94
300905,SELL,20240430,29.67,400,5.100956429330504,TRAILING_STOP,20240429,28.23
300690,SELL,20240430,25.59,400,-6.4008778346744695,TRAILING_STOP,20240429,27.34
301091,SELL,20240430,38.7,300,-12.185159972770586,STOP_LOSS,20240429,44.07
000099,SELL,20240430,22.28,600,-0.8455718736092468,TRAILING_STOP,20240429,22.47
300719,SELL,20240430,18.82,600,-9.95215311004784,STOP_LOSS,20240429,20.9
603017,SELL,20240430,12.77,1000,-1.8447348193697173,TRAILING_STOP,20240429,13.01
300711,SELL,20240430,18.96,600,-5.436408977556108,TRAILING_STOP,20240429,20.05
300284,SELL,20240430,8.5,1400,-9.090909090909086,STOP_LOSS,20240429,9.35
600490,SELL,20240507,3.58,3300,-10.945273631840784,STOP_LOSS,20240429,4.02
000612,SELL,20240510,7.95,1700,2.1850899742930583,TRAILING_STOP,20240429,7.78
000737,SELL,20240510,10.52,1200,-1.034807149576681,REBALANCE,20240429,10.63
000913,BUY,20240513,21.12,600,0.0,REBALANCE,20240513,21.12
300284,BUY,20240513,8.61,1500,0.0,REBALANCE,20240513,8.61
300243,BUY,20240513,13.08,900,0.0,REBALANCE,20240513,13.08
603739,BUY,20240513,19.67,600,0.0,REBALANCE,20240513,19.67
002455,BUY,20240513,12.99,1000,0.0,REBALANCE,20240513,12.99
301301,BUY,20240513,17.05,700,0.0,REBALANCE,20240513,17.05
301156,BUY,20240513,18.0,700,0.0,REBALANCE,20240513,18.0
603823,BUY,20240513,11.93,1000,0.0,REBALANCE,20240513,11.93
600866,BUY,20240513,8.02,1600,0.0,REBALANCE,20240513,8.02
300758,BUY,20240513,14.86,800,0.0,REBALANCE,20240513,14.86
000099,BUY,20240513,20.54,600,0.0,REBALANCE,20240513,20.54
300563,BUY,20240513,21.42,600,0.0,REBALANCE,20240513,21.42
300719,BUY,20240513,20.16,600,0.0,REBALANCE,20240513,20.16
603486,BUY,20240513,56.8,200,0.0,REBALANCE,20240513,56.8
300905,BUY,20240513,39.0,200,0.0,REBALANCE,20240513,39.0
603739,SELL,20240513,19.4,600,-1.3726487036095736,TRAILING_STOP,20240513,19.67
301156,SELL,20240513,17.5,700,-2.7777777777777777,TRAILING_STOP,20240513,18.0
603823,SELL,20240513,12.31,1000,3.185247275775363,TRAILING_STOP,20240513,11.93
300563,SELL,20240513,23.23,600,8.450046685340796,TRAILING_STOP,20240513,21.42
300641,SELL,20240514,23.0,900,55.405405405405396,TRAILING_STOP,20240429,14.8
002455,SELL,20240514,11.16,1000,-14.087759815242496,STOP_LOSS,20240513,12.99
603486,SELL,20240514,59.1,200,4.049295774647895,TRAILING_STOP,20240513,56.8
000913,SELL,20240515,21.61,600,2.32007575757575,TRAILING_STOP,20240513,21.12
300243,SELL,20240515,13.24,900,1.2232415902140683,TRAILING_STOP,20240513,13.08
300719,SELL,20240515,22.29,600,10.565476190476184,TRAILING_STOP,20240513,20.16
301301,SELL,20240516,15.5,700,-9.090909090909095,STOP_LOSS,20240513,17.05
600866,SELL,20240517,7.17,1600,-10.598503740648376,STOP_LOSS,20240513,8.02
300758,SELL,20240517,13.18,800,-11.30551816958277,STOP_LOSS,20240513,14.86
300905,SELL,20240517,36.4,200,-6.6666666666666705,TRAILING_STOP,20240513,39.0
300284,SELL,20240517,9.08,1500,5.458768873403027,MARKET_EXIT,20240513,8.61
000099,SELL,20240517,21.33,600,3.8461538461538423,MARKET_EXIT,20240513,20.54
300046,BUY,20240617,19.1,700,0.0,REBALANCE,20240617,19.1
301036,BUY,20240617,33.28,400,0.0,REBALANCE,20240617,33.28
300162,BUY,20240617,8.17,1600,0.0,REBALANCE,20240617,8.17
600171,BUY,20240617,18.48,700,0.0,REBALANCE,20240617,18.48
688183,BUY,20240617,21.0,600,0.0,REBALANCE,20240617,21.0
300290,BUY,20240617,11.18,1100,0.0,REBALANCE,20240617,11.18
300956,BUY,20240617,25.73,500,0.0,REBALANCE,20240617,25.73
301176,BUY,20240617,27.59,400,0.0,REBALANCE,20240617,27.59
301361,BUY,20240617,29.5,400,0.0,REBALANCE,20240617,29.5
002869,BUY,20240617,27.85,400,0.0,REBALANCE,20240617,27.85
300215,BUY,20240617,6.4,2000,0.0,REBALANCE,20240617,6.4
300552,BUY,20240617,40.2,300,0.0,REBALANCE,20240617,40.2
605258,BUY,20240617,34.21,300,0.0,REBALANCE,20240617,34.21
301550,BUY,20240617,52.81,200,0.0,REBALANCE,20240617,52.81
300637,BUY,20240617,10.95,1200,0.0,REBALANCE,20240617,10.95
688183,SELL,20240617,20.98,600,-0.0952380952380932,TRAILING_STOP,20240617,21.0
300046,SELL,20240618,19.98,700,4.607329842931931,TRAILING_STOP,20240617,19.1
300956,SELL,20240618,27.18,500,5.635445005829768,TRAILING_STOP,20240617,25.73
300637,SELL,20240618,11.2,1200,2.2831050228310503,TRAILING_STOP,20240617,10.95
301036,SELL,20240619,33.0,400,-0.8413461538461573,TRAILING_STOP,20240617,33.28
600171,SELL,20240619,19.68,700,6.49350649350649,TRAILING_STOP,20240617,18.48
301176,SELL,20240619,31.0,400,12.359550561797754,TRAILING_STOP,20240617,27.59
301361,SELL,20240619,29.77,400,0.9152542372881342,TRAILING_STOP,20240617,29.5
300552,SELL,20240619,44.16,300,9.8507462686567,TRAILING_STOP,20240617,40.2
300162,SELL,20240620,7.26,1600,-11.138310893512854,STOP_LOSS,20240617,8.17
300290,SELL,20240620,10.47,1100,-6.35062611806797,TRAILING_STOP,20240617,11.18
300215,SELL,20240620,5.68,2000,-11.25000000000001,STOP_LOSS,20240617,6.4
605258,SELL,20240620,37.22,300,8.798596901490786,TRAILING_STOP,20240617,34.21
301550,SELL,20240620,48.07,200,-8.975572808180273,STOP_LOSS,20240617,52.81
002869,SELL,20240621,37.74,400,35.511669658886895,MARKET_EXIT,20240617,27.85
300386,BUY,20240708,9.25,1400,0.0,REBALANCE,20240708,9.25
300401,BUY,20240708,15.1,900,0.0,REBALANCE,20240708,15.1
002384,BUY,20240708,21.0,600,0.0,REBALANCE,20240708,21.0
300546,BUY,20240708,12.88,1000,0.0,REBALANCE,20240708,12.88
603171,BUY,20240708,28.7,400,0.0,REBALANCE,20240708,28.7
600992,BUY,20240708,16.63,800,0.0,REBALANCE,20240708,16.63
300245,BUY,20240708,7.0,1900,0.0,REBALANCE,20240708,7.0
002938,BUY,20240708,38.17,300,0.0,REBALANCE,20240708,38.17
300579,BUY,20240708,23.7,500,0.0,REBALANCE,20240708,23.7
300120,BUY,20240708,6.97,1900,0.0,REBALANCE,20240708,6.97
688653,BUY,20240708,14.75,900,0.0,REBALANCE,20240708,14.75
002823,BUY,20240708,13.35,1000,0.0,REBALANCE,20240708,13.35
301182,BUY,20240708,19.78,600,0.0,REBALANCE,20240708,19.78
002600,BUY,20240708,6.68,2000,0.0,REBALANCE,20240708,6.68
600733,BUY,20240708,9.09,1500,0.0,REBALANCE,20240708,9.09
300546,SELL,20240710,12.82,1000,-0.465838509316774,TRAILING_STOP,20240708,12.88
603171,SELL,20240710,29.88,400,4.11149825783972,TRAILING_STOP,20240708,28.7
300120,SELL,20240710,6.93,1900,-0.5738880918220952,TRAILING_STOP,20240708,6.97
301182,SELL,20240710,21.93,600,10.869565217391298,TRAILING_STOP,20240708,19.78
300245,SELL,20240711,7.08,1900,1.142857142857144,TRAILING_STOP,20240708,7.0
002938,SELL,20240711,40.89,300,7.126015195179456,TRAILING_STOP,20240708,38.17
002823,SELL,20240711,16.93,1000,26.816479400749067,TRAILING_STOP,20240708,13.35
600733,SELL,20240711,9.41,1500,3.5203520352035236,TRAILING_STOP,20240708,9.09
300386,SELL,20240712,9.45,1400,2.1621621621621547,TRAILING_STOP,20240708,9.25
688653,SELL,20240712,13.17,900,-10.711864406779661,STOP_LOSS,20240708,14.75
002600,SELL,20240712,7.23,2000,8.233532934131746,TRAILING_STOP,20240708,6.68
300401,SELL,20240712,14.45,900,-4.304635761589407,REBALANCE,20240708,15.1
600992,SELL,20240712,15.84,800,-4.750450992182797,REBALANCE,20240708,16.63
300579,SELL,20240712,21.94,500,-7.426160337552734,REBALANCE,20240708,23.7
300546,BUY,20240715,13.38,1000,0.0,REBALANCE,20240715,13.38
603171,BUY,20240715,31.24,400,0.0,REBALANCE,20240715,31.24
600733,BUY,20240715,10.17,1300,0.0,REBALANCE,20240715,10.17
688183,BUY,20240715,27.39,500,0.0,REBALANCE,20240715,27.39
300807,BUY,20240715,38.99,300,0.0,REBALANCE,20240715,38.99
300120,BUY,20240715,7.2,1900,0.0,REBALANCE,20240715,7.2
301182,BUY,20240715,22.82,600,0.0,REBALANCE,20240715,22.82
300563,BUY,20240715,37.04,300,0.0,REBALANCE,20240715,37.04
601777,BUY,20240715,4.14,3400,0.0,REBALANCE,20240715,4.14
002600,BUY,20240715,7.24,1900,0.0,REBALANCE,20240715,7.24
300458,BUY,20240715,25.9,500,0.0,REBALANCE,20240715,25.9
002823,BUY,20240715,15.78,800,0.0,REBALANCE,20240715,15.78
600611,BUY,20240715,4.3,3200,0.0,REBALANCE,20240715,4.3
600601,BUY,20240715,3.42,4100,0.0,REBALANCE,20240715,3.42
300546,SELL,20240715,14.79,1000,10.538116591928238,TRAILING_STOP,20240715,13.38
300807,SELL,20240715,40.71,300,4.411387535265449,TRAILING_STOP,20240715,38.99
300120,SELL,20240715,7.77,1900,7.916666666666658,TRAILING_STOP,20240715,7.2
300458,SELL,20240715,26.06,500,0.6177606177606184,TRAILING_STOP,20240715,25.9
301182,SELL,20240716,22.77,600,-0.21910604732690936,TRAILING_STOP,20240715,22.82
002384,SELL,20240717,26.4,600,25.714285714285705,TRAILING_STOP,20240708,21.0
603171,SELL,20240717,27.51,400,-11.939820742637634,STOP_LOSS,20240715,31.24
300563,SELL,20240717,35.08,300,-5.291576673866094,TRAILING_STOP,20240715,37.04
002600,SELL,20240717,7.16,1900,-1.1049723756906087,TRAILING_STOP,20240715,7.24
002823,SELL,20240717,14.4,800,-8.745247148288968,STOP_LOSS,20240715,15.78
600611,SELL,20240717,4.88,3200,13.488372093023257,TRAILING_STOP,20240715,4.3
600733,SELL,20240719,9.21,1300,-9.439528023598811,STOP_LOSS,20240715,10.17
601777,SELL,20240719,4.3,3400,3.864734299516912,TRAILING_STOP,20240715,4.14
600601,SELL,20240719,3.09,4100,-9.649122807017546,STOP_LOSS,20240715,3.42
688183,SELL,20240719,25.2,500,-7.995618838992337,MARKET_EXIT,20240715,27.39
301079,BUY,20240729,19.98,700,0.0,REBALANCE,20240729,19.98
300923,BUY,20240729,28.0,400,0.0,REBALANCE,20240729,28.0
300240,BUY,20240729,7.7,1800,0.0,REBALANCE,20240729,7.7
300713,BUY,20240729,16.2,800,0.0,REBALANCE,20240729,16.2
300807,BUY,20240729,33.35,400,0.0,REBALANCE,20240729,33.35
600834,BUY,20240729,8.62,1600,0.0,REBALANCE,20240729,8.62
001379,BUY,20240729,22.37,600,0.0,REBALANCE,20240729,22.37
300960,BUY,20240729,22.0,600,0.0,REBALANCE,20240729,22.0
600650,BUY,20240729,13.0,1000,0.0,REBALANCE,20240729,13.0
301016,BUY,20240729,24.18,500,0.0,REBALANCE,20240729,24.18
300563,BUY,20240729,38.16,300,0.0,REBALANCE,20240729,38.16
301226,BUY,20240729,24.82,500,0.0,REBALANCE,20240729,24.82
600611,BUY,20240729,8.96,1500,0.0,REBALANCE,20240729,8.96
600686,BUY,20240729,14.8,900,0.0,REBALANCE,20240729,14.8
002232,BUY,20240729,21.43,600,0.0,REBALANCE,20240729,21.43
301079,SELL,20240729,22.9,700,14.614614614614604,TRAILING_STOP,20240729,19.98
300240,SELL,20240729,7.76,1800,0.7792207792207742,TRAILING_STOP,20240729,7.7
301016,SELL,20240729,23.97,500,-0.8684863523573236,TRAILING_STOP,20240729,24.18
300923,SELL,20240730,24.16,400,-13.714285714285715,STOP_LOSS,20240729,28.0
600834,SELL,20240730,9.7,1600,12.529002320185617,TRAILING_STOP,20240729,8.62
300563,SELL,20240730,40.8,300,6.918238993710695,TRAILING_STOP,20240729,38.16
300807,SELL,20240731,34.78,400,4.287856071964017,TRAILING_STOP,20240729,33.35
600650,SELL,20240731,14.6,1000,12.307692307692305,TRAILING_STOP,20240729,13.0
600611,SELL,20240731,9.93,1500,10.825892857142843,TRAILING_STOP,20240729,8.96
600686,SELL,20240731,15.71,900,6.148648648648649,TRAILING_STOP,20240729,14.8
002232,SELL,20240801,23.88,600,11.432571161922535,TRAILING_STOP,20240729,21.43
301226,SELL,20240802,21.64,500,-12.81224818694601,STOP_LOSS,20240729,24.82
300960,SELL,20240802,20.25,600,-7.954545454545454,REBALANCE,20240729,22.0
300713,SELL,20240802,15.22,800,-6.049382716049374,REBALANCE,20240729,16.2
301079,BUY,20240805,16.76,800,0.0,REBALANCE,20240805,16.76
600171,BUY,20240805,23.36,600,0.0,REBALANCE,20240805,23.36
001696,BUY,20240805,15.38,900,0.0,REBALANCE,20240805,15.38
002685,BUY,20240805,3.36,4300,0.0,REBALANCE,20240805,3.36
300061,BUY,20240805,6.4,2300,0.0,REBALANCE,20240805,6.4
600561,BUY,20240805,5.55,2600,0.0,REBALANCE,20240805,5.55
600650,BUY,20240805,13.01,1100,0.0,REBALANCE,20240805,13.01
000868,BUY,20240805,5.42,2700,0.0,REBALANCE,20240805,5.42
600386,BUY,20240805,5.4,2700,0.0,REBALANCE,20240805,5.4
300563,BUY,20240805,37.08,300,0.0,REBALANCE,20240805,37.08
600611,BUY,20240805,9.79,1500,0.0,REBALANCE,20240805,9.79
600501,BUY,20240805,24.7,500,0.0,REBALANCE,20240805,24.7
600686,BUY,20240805,17.58,800,0.0,REBALANCE,20240805,17.58
002232,BUY,20240805,23.65,600,0.0,REBALANCE,20240805,23.65
002685,SELL,20240805,3.58,4300,6.547619047619054,TRAILING_STOP,20240805,3.36
300061,SELL,20240805,5.75,2300,-10.156250000000005,STOP_LOSS,20240805,6.4
600386,SELL,20240805,4.71,2700,-12.777777777777786,STOP_LOSS,20240805,5.4
300563,SELL,20240805,33.93,300,-8.495145631067958,STOP_LOSS,20240805,37.08
600501,SELL,20240805,22.5,500,-8.906882591093115,STOP_LOSS,20240805,24.7
600686,SELL,20240805,18.1,800,2.957906712172942,TRAILING_STOP,20240805,17.58
001379,SELL,20240806,32.44,600,45.0156459544032,TRAILING_STOP,20240729,22.37
600171,SELL,20240806,22.61,600,-3.2106164383561646,TRAILING_STOP,20240805,23.36
001696,SELL,20240806,13.76,900,-10.533159947984402,STOP_LOSS,20240805,15.38
600561,SELL,20240806,5.75,2600,3.603603603603607,TRAILING_STOP,20240805,5.55
600650,SELL,20240806,13.05,1100,0.307455803228293,TRAILING_STOP,20240805,13.01
600611,SELL,20240806,10.1,1500,3.1664964249233964,TRAILING_STOP,20240805,9.79
002232,SELL,20240806,20.38,600,-13.826638477801268,STOP_LOSS,20240805,23.65
000868,SELL,20240808,4.76,2700,-12.177121771217715,STOP_LOSS,20240805,5.42
301079,SELL,20240809,16.01,800,-4.4749403341288785,TRAILING_STOP,20240805,16.76
300333,BUY,20240902,6.24,2200,0.0,REBALANCE,20240902,6.24
300584,BUY,20240902,23.24,600,0.0,REBALANCE,20240902,23.24
300125,BUY,20240902,4.6,3000,0.0,REBALANCE,20240902,4.6
300622,BUY,20240902,26.39,500,0.0,REBALANCE,20240902,26.39
300337,BUY,20240902,10.19,1300,0.0,REBALANCE,20240902,10.19
300709,BUY,20240902,38.31,300,0.0,REBALANCE,20240902,38.31
002488,BUY,20240902,6.99,2000,0.0,REBALANCE,20240902,6.99
000062,BUY,20240902,28.0,500,0.0,REBALANCE,20240902,28.0
300184,BUY,20240902,8.16,1700,0.0,REBALANCE,20240902,8.16
300686,BUY,20240902,11.08,1200,0.0,REBALANCE,20240902,11.08
300050,BUY,20240902,4.84,2900,0.0,REBALANCE,20240902,4.84
300328,BUY,20240902,6.67,2100,0.0,REBALANCE,20240902,6.67
300460,BUY,20240902,11.55,1200,0.0,REBALANCE,20240902,11.55
002072,BUY,20240902,4.37,3200,0.0,REBALANCE,20240902,4.37
300562,BUY,20240902,15.0,900,0.0,REBALANCE,20240902,15.0
300584,SELL,20240902,23.32,600,0.3442340791738462,TRAILING_STOP,20240902,23.24
300622,SELL,20240902,27.67,500,4.850322091701406,TRAILING_STOP,20240902,26.39
300709,SELL,20240902,38.7,300,1.0180109631949896,TRAILING_STOP,20240902,38.31
300184,SELL,20240902,7.44,1700,-8.823529411764703,STOP_LOSS,20240902,8.16
300686,SELL,20240902,10.48,1200,-5.415162454873642,TRAILING_STOP,20240902,11.08
300328,SELL,20240902,6.69,2100,0.2998500749625257,TRAILING_STOP,20240902,6.67
300460,SELL,20240902,11.81,1200,2.251082251082249,TRAILING_STOP,20240902,11.55
300562,SELL,20240902,12.86,900,-14.26666666666667,STOP_LOSS,20240902,15.0
300333,SELL,20240903,5.64,2200,-9.615384615384624,STOP_LOSS,20240902,6.24
300125,SELL,20240903,4.95,3000,7.608695652173925,TRAILING_STOP,20240902,4.6
300337,SELL,20240903,9.25,1300,-9.22473012757605,STOP_LOSS,20240902,10.19
300050,SELL,20240905,4.39,2900,-9.297520661157028,STOP_LOSS,20240902,4.84
